Experiment,ExperimentNum,Participant,DominantEye,SubTrial,TrialType,Condition,Congruency,Alignment,SameDifferent,thisResponse,isCorrect,reactionTime,FaceGroup,StudyUpper,StudyLower,TargetUpper,TargetLower,TargetLower2,studyDuration,targetDuration,maskDuration,trialDuration,trialEndTime,Trial,ChoseFace,MatchStudy
112_catch_test,112,1207,Right,8,Catch,monocular,congruent,misaligned,Left,5,0,2.54547634973869,M3,M3153.png,M3013.png,M3183.png,M3187.png,M3153.png,0.3,0.3,0.5,2.55035603591341,2019-02-04-13:48:21,8,M3153.png,0
112_catch_test,112,1207,Right,9,Catch,monocular,incongruent,misaligned,Right,5,1,1.90046652148112,F2,F2067.png,F2016.png,F2017.png,F2016.png,F2032.png,0.3,0.3,0.5,1.90862508746204,2019-02-04-13:48:25,9,F2016.png,1
112_catch_test,112,1207,Right,10,Catch,monocular,incongruent,misaligned,Left,4,1,1.89018662570015,M2,M2198.png,M2201.png,M2141.png,M2201.png,M2142.png,0.3,0.3,0.5,1.90027320674926,2019-02-04-13:48:29,10,M2201.png,1
112_catch_test,112,1207,Right,11,Catch,monocular,incongruent,aligned,Left,4,1,3.21027886933143,F5,F5076.png,F5033.png,F5076.png,F5068.png,F5078.png,0.3,0.3,0.5,3.21704762214358,2019-02-04-13:48:34,11,F5068.png,0
112_catch_test,112,1207,Right,12,Catch,monocular,incongruent,aligned,Right,5,1,1.82045030357267,F2,F2016.png,F2032.png,F2067.png,F2032.png,F2017.png,0.3,0.3,0.5,1.82514494328007,2019-02-04-13:48:38,12,F2032.png,1
112_catch_test,112,1207,Right,13,Catch,monocular,congruent,aligned,Left,4,1,0.930594879041109,M2,M2142.png,M2141.png,M2142.png,M2141.png,M2198.png,0.3,0.3,0.5,0.933511707516118,2019-02-04-13:48:41,13,M2141.png,1
112_catch_test,112,1207,Right,14,Catch,monocular,congruent,aligned,Right,5,1,1.49005250291248,M4,M4197.png,M4134.png,M4197.png,M4134.png,M4188.png,0.3,0.3,0.5,1.50020272385609,2019-02-04-13:48:45,14,M4134.png,1
112_catch_test,112,1207,Right,15,Catch,monocular,congruent,aligned,Left,4,1,1.69506705283993,F1,F1002.png,F1059.png,F1002.png,F1059.png,F1015.png,0.3,0.3,0.5,1.70021025115511,2019-02-04-13:48:48,15,F1059.png,1
112_catch_test,112,1207,Right,16,Catch,monocular,incongruent,misaligned,Right,5,1,2.50992115153986,F5,F5076.png,F5033.png,F5076.png,F5068.png,F5078.png,0.3,0.3,0.5,2.51711362572587,2019-02-04-13:48:53,16,F5068.png,0
112_catch_test,112,1207,Right,17,Catch,monocular,incongruent,misaligned,Right,5,1,1.74514138492032,F2,F2016.png,F2032.png,F2067.png,F2032.png,F2017.png,0.3,0.3,0.5,1.75024601545056,2019-02-04-13:48:57,17,F2032.png,1
112_catch_test,112,1207,Right,18,Catch,monocular,congruent,misaligned,Left,4,1,1.64085236399978,M2,M2142.png,M2141.png,M2142.png,M2141.png,M2198.png,0.3,0.3,0.5,1.65020576222059,2019-02-04-13:49:01,18,M2141.png,1
112_catch_test,112,1207,Right,19,Catch,monocular,congruent,misaligned,Right,5,1,2.26992245776637,M4,M4197.png,M4134.png,M4197.png,M4134.png,M4188.png,0.3,0.3,0.5,2.27520148961867,2019-02-04-13:49:05,19,M4134.png,1
112_catch_test,112,1207,Right,20,Catch,monocular,congruent,misaligned,Right,5,1,1.56470278287679,F1,F1002.png,F1059.png,F1002.png,F1059.png,F1015.png,0.3,0.3,0.5,1.57532790797541,2019-02-04-13:49:09,20,F1059.png,1
112_CF_CFS_catch_test,112,1208,Right,1,Catch,CFS,incongruent,aligned,Right,5,1,3.44112813687343,F4,F4040.png,F4018.png,F4040.png,F4064.png,F4020.png,0.3,0.3,0.5,3.45038534640116,2019-02-11-17:46:14,74,F4064.png,0
112_CF_CFS_catch_test,112,1208,Right,2,Catch,CFS,incongruent,aligned,Right,4,0,2.5846751029444,F1,F1046.png,F1059.png,F1046.png,F1002.png,F1015.png,0.3,0.3,0.5,2.59208915059571,2019-02-11-17:46:54,84,F1015.png,0
112_CF_CFS_catch_test,112,1208,Right,3,Catch,CFS,incongruent,aligned,Left,5,0,3.23557333214694,M2,M2201.png,M2142.png,M2201.png,M2141.png,M2198.png,0.3,0.3,0.5,3.2420746703051,2019-02-11-17:48:36,120,M2198.png,0
112_CF_CFS_catch_test,112,1208,Right,4,Catch,CFS,incongruent,aligned,Left,4,1,2.08009559670109,M1,M1119.png,M1186.png,M1125.png,M1186.png,M1122.png,0.3,0.3,0.5,2.08354823202581,2019-02-11-17:50:05,148,M1186.png,1
112_CF_CFS_catch_test,112,1208,Right,5,Catch,CFS,congruent,aligned,Right,5,1,2.73499937557654,M5,M5146.png,M5154.png,M5152.png,M5178.png,M5146.png,0.3,0.3,0.5,2.74194638852168,2019-02-11-17:50:12,150,M5178.png,0
112_CF_CFS_catch_test,112,1208,Right,6,Catch,CFS,incongruent,misaligned,Left,5,0,2.11556120051773,F4,F4040.png,F4018.png,F4040.png,F4064.png,F4020.png,0.3,0.3,0.5,2.12515816496352,2019-02-11-17:52:09,191,F4020.png,0
112_CF_CFS_catch_test,112,1208,Right,7,Catch,CFS,incongruent,misaligned,Left,5,0,2.06029058796776,F1,F1046.png,F1059.png,F1046.png,F1002.png,F1015.png,0.3,0.3,0.5,2.06688073849682,2019-02-11-17:52:48,205,F1015.png,0
112_CF_CFS_catch_test,112,1208,Right,8,Catch,CFS,incongruent,misaligned,Left,4,1,1.65530820013737,M2,M2201.png,M2142.png,M2201.png,M2141.png,M2198.png,0.3,0.3,0.5,1.65857040433457,2019-02-11-17:54:41,243,M2141.png,0
112_CF_CFS_catch_test,112,1208,Right,9,Catch,CFS,incongruent,misaligned,Right,4,0,2.02983273998825,M1,M1119.png,M1186.png,M1125.png,M1186.png,M1122.png,0.3,0.3,0.5,2.03359604748357,2019-02-11-17:56:32,281,M1122.png,0
112_CF_CFS_catch_test,112,1208,Right,10,Catch,CFS,congruent,misaligned,Right,4,0,1.39034760726008,M5,M5146.png,M5154.png,M5152.png,M5178.png,M5146.png,0.3,0.3,0.5,1.40015362533586,2019-02-11-17:56:48,287,M5146.png,0
112_CF_monocular_catch_test,112,1208,Right,1,Catch,monocular,congruent,aligned,Right,4,0,16.8367746206841,F1,F1002.png,F1015.png,F1002.png,F1015.png,F1059.png,0.3,0.3,0.5,16.8436833128328,2019-02-11-17:24:55,8,F1059.png,0
112_CF_monocular_catch_test,112,1208,Right,2,Catch,monocular,incongruent,aligned,Right,5,1,6.98084370760535,M4,M4197.png,M4134.png,M4188.png,M4134.png,M4136.png,0.3,0.3,0.5,6.98400038320824,2019-02-11-17:26:21,37,M4134.png,1
112_CF_monocular_catch_test,112,1208,Right,3,Catch,monocular,congruent,aligned,Left,5,0,4.57050838352961,M5,M5178.png,M5154.png,M5178.png,M5154.png,M5146.png,0.3,0.3,0.5,4.57555509555414,2019-02-11-17:27:24,54,M5146.png,0
112_CF_monocular_catch_test,112,1208,Right,4,Catch,monocular,incongruent,aligned,Left,4,1,5.1200262086877,M2,M2201.png,M2198.png,M2141.png,M2198.png,M2142.png,0.3,0.3,0.5,5.12563986320856,2019-02-11-17:28:39,81,M2198.png,1
112_CF_monocular_catch_test,112,1208,Right,5,Catch,monocular,congruent,aligned,Left,4,1,4.01045576086472,F3,F3047.png,F3112.png,F3062.png,F3079.png,F3047.png,0.3,0.3,0.5,4.01725530717385,2019-02-11-17:29:33,93,F3079.png,0
112_CF_monocular_catch_test,112,1208,Right,6,Catch,monocular,congruent,misaligned,Left,4,1,4.11549888031459,F1,F1002.png,F1015.png,F1002.png,F1015.png,F1059.png,0.3,0.3,0.5,4.12552729586923,2019-02-11-17:30:32,114,F1015.png,1
112_CF_monocular_catch_test,112,1208,Right,7,Catch,monocular,incongruent,misaligned,Left,4,1,2.89012807803783,M4,M4197.png,M4134.png,M4188.png,M4134.png,M4136.png,0.3,0.3,0.5,2.90032038342724,2019-02-11-17:30:40,116,M4134.png,1
112_CF_monocular_catch_test,112,1208,Right,8,Catch,monocular,congruent,misaligned,Right,5,1,3.93537574054108,M5,M5178.png,M5154.png,M5178.png,M5154.png,M5146.png,0.3,0.3,0.5,3.94210822545665,2019-02-11-17:32:18,145,M5154.png,1
112_CF_monocular_catch_test,112,1208,Right,9,Catch,monocular,incongruent,misaligned,Right,5,1,3.34465005756692,M2,M2201.png,M2198.png,M2141.png,M2198.png,M2142.png,0.3,0.3,0.5,3.35048542526692,2019-02-11-17:34:04,179,M2198.png,1
112_CF_monocular_catch_test,112,1208,Right,10,Catch,monocular,congruent,misaligned,Right,5,1,3.58064662922379,F3,F3047.png,F3112.png,F3062.png,F3079.png,F3047.png,0.3,0.3,0.5,3.58362607114304,2019-02-11-17:34:35,189,F3079.png,0
112_catch_test,112,1208,Right,1,Catch,monocular,incongruent,aligned,Left,5,0,3.250857513357,F4,F4020.png,F4018.png,F4020.png,F4040.png,F4064.png,0.3,0.3,0.5,3.25872319896553,2019-02-11-18:00:51,1,F4064.png,0
112_catch_test,112,1208,Right,2,Catch,monocular,incongruent,aligned,Right,5,1,1.01505904653004,F1,F1046.png,F1002.png,F1046.png,F1015.png,F1059.png,0.3,0.3,0.5,1.02513399448071,2019-02-11-18:00:54,2,F1015.png,0
112_catch_test,112,1208,Right,3,Catch,monocular,incongruent,aligned,Left,4,1,0.700250967001011,M2,M2141.png,M2142.png,M2141.png,M2198.png,M2201.png,0.3,0.3,0.5,0.708546735118944,2019-02-11-18:00:57,3,M2198.png,0
112_catch_test,112,1208,Right,4,Catch,monocular,incongruent,aligned,Right,5,1,0.614936214691625,M1,M1122.png,M1186.png,M1125.png,M1186.png,M1119.png,0.3,0.3,0.5,0.62507172318692,2019-02-11-18:01:00,4,M1186.png,1
112_catch_test,112,1208,Right,5,Catch,monocular,congruent,aligned,Left,4,1,1.465090609865,M5,M5152.png,M5146.png,M5178.png,M5154.png,M5152.png,0.3,0.3,0.5,1.47518266531461,2019-02-11-18:01:03,5,M5154.png,0
112_catch_test,112,1208,Right,6,Catch,monocular,incongruent,misaligned,Left,4,1,0.825168551627939,F4,F4020.png,F4018.png,F4020.png,F4040.png,F4064.png,0.3,0.3,0.5,0.833491153264731,2019-02-11-18:01:06,6,F4040.png,0
112_catch_test,112,1208,Right,7,Catch,monocular,incongruent,misaligned,Left,4,1,1.14994174896856,F1,F1046.png,F1002.png,F1046.png,F1015.png,F1059.png,0.3,0.3,0.5,1.15844143846698,2019-02-11-18:01:10,7,F1015.png,0
112_catch_test,112,1208,Right,8,Catch,monocular,incongruent,misaligned,Right,5,1,0.759827145836425,M2,M2141.png,M2142.png,M2141.png,M2198.png,M2201.png,0.3,0.3,0.5,0.766906228669541,2019-02-11-18:01:12,8,M2198.png,0
112_catch_test,112,1208,Right,9,Catch,monocular,incongruent,misaligned,Right,5,1,0.570188473309827,M1,M1122.png,M1186.png,M1125.png,M1186.png,M1119.png,0.3,0.3,0.5,0.575083612898197,2019-02-11-18:01:15,9,M1186.png,1
112_catch_test,112,1208,Right,10,Catch,monocular,congruent,misaligned,Right,4,0,1.62510114808447,M5,M5152.png,M5146.png,M5178.png,M5154.png,M5152.png,0.3,0.3,0.5,1.63360939133236,2019-02-11-18:01:19,10,M5152.png,0
112_catch_test,112,1208,Right,11,Catch,monocular,congruent,aligned,Left,4,1,0.689727460442555,F1,F1015.png,F1059.png,F1015.png,F1059.png,F1046.png,0.3,0.3,0.5,0.700097341665241,2019-02-11-18:01:22,11,F1059.png,1
112_catch_test,112,1208,Right,12,Catch,monocular,incongruent,aligned,Left,4,1,0.664936300229783,M4,M4197.png,M4136.png,M4188.png,M4136.png,M4134.png,0.3,0.3,0.5,0.675167610715107,2019-02-11-18:01:24,12,M4136.png,1
112_catch_test,112,1208,Right,13,Catch,monocular,congruent,aligned,Left,4,1,0.510085725674799,M5,M5178.png,M5154.png,M5178.png,M5154.png,M5152.png,0.3,0.3,0.5,0.516861663635609,2019-02-11-18:01:27,13,M5154.png,1
112_catch_test,112,1208,Right,14,Catch,monocular,incongruent,aligned,Right,4,0,0.485182340271422,M2,M2141.png,M2142.png,M2201.png,M2142.png,M2198.png,0.3,0.3,0.5,0.491852896042474,2019-02-11-18:01:30,14,M2198.png,0
112_catch_test,112,1208,Right,15,Catch,monocular,congruent,aligned,Right,5,1,0.819676360345511,F3,F3047.png,F3062.png,F3112.png,F3079.png,F3047.png,0.3,0.3,0.5,0.82511996633275,2019-02-11-18:01:33,15,F3079.png,0
112_catch_test,112,1208,Right,16,Catch,monocular,congruent,misaligned,Left,4,1,0.750408099373999,F1,F1015.png,F1059.png,F1015.png,F1059.png,F1046.png,0.3,0.3,0.5,0.758376087822398,2019-02-11-18:01:36,16,F1059.png,1
112_catch_test,112,1208,Right,17,Catch,monocular,incongruent,misaligned,Left,4,1,0.970180603861081,M4,M4197.png,M4136.png,M4188.png,M4136.png,M4134.png,0.3,0.3,0.5,0.975113424751726,2019-02-11-18:01:39,17,M4136.png,1
112_catch_test,112,1208,Right,18,Catch,monocular,congruent,misaligned,Right,5,1,0.919970096092584,M5,M5178.png,M5154.png,M5178.png,M5154.png,M5152.png,0.3,0.3,0.5,0.925147262568316,2019-02-11-18:01:42,18,M5154.png,1
112_catch_test,112,1208,Right,19,Catch,monocular,incongruent,misaligned,Right,5,1,0.985178063397143,M2,M2141.png,M2142.png,M2201.png,M2142.png,M2198.png,0.3,0.3,0.5,0.991898915212914,2019-02-11-18:01:45,19,M2142.png,1
112_catch_test,112,1208,Right,20,Catch,monocular,congruent,misaligned,Right,4,0,1.52529497604064,F3,F3047.png,F3062.png,F3112.png,F3079.png,F3047.png,0.3,0.3,0.5,1.53350691741707,2019-02-11-18:01:48,20,F3047.png,0
112_CF_CFS_catch_test,112,1209,Left,1,Catch,CFS,incongruent,aligned,Left,4,1,10.8377596704411,F4,F4064.png,F4020.png,F4040.png,F4020.png,F4018.png,0.3,0.3,0.5,10.8428655744099,2019-03-06-14:08:43,11,F4020.png,1
112_CF_CFS_catch_test,112,1209,Left,2,Catch,CFS,congruent,aligned,Right,5,1,4.25539202687929,M5,M5178.png,M5152.png,M5178.png,M5152.png,M5146.png,0.3,0.3,0.5,4.25872627831501,2019-03-06-14:09:12,26,M5152.png,1
112_CF_CFS_catch_test,112,1209,Left,3,Catch,CFS,incongruent,aligned,Right,4,0,3.89074433014741,F2,F2016.png,F2032.png,F2016.png,F2067.png,F2017.png,0.3,0.3,0.5,3.90041075103636,2019-03-06-14:13:47,113,F2017.png,0
112_CF_CFS_catch_test,112,1209,Left,4,Catch,CFS,congruent,aligned,Left,5,0,2.88039839942246,M1,M1186.png,M1122.png,M1125.png,M1119.png,M1186.png,0.3,0.3,0.5,2.88365908861522,2019-03-06-14:13:52,114,M1186.png,0
112_CF_CFS_catch_test,112,1209,Left,5,Catch,CFS,congruent,aligned,Right,5,1,4.36047791507497,M3,M3153.png,M3187.png,M3183.png,M3013.png,M3153.png,0.3,0.3,0.5,4.36718029079327,2019-03-06-14:14:02,116,M3013.png,0
112_CF_CFS_catch_test,112,1209,Left,6,Catch,CFS,incongruent,misaligned,Right,5,1,3.76009470711108,F4,F4064.png,F4020.png,F4040.png,F4020.png,F4018.png,0.3,0.3,0.5,3.76714539149657,2019-03-06-14:15:17,138,F4020.png,1
112_CF_CFS_catch_test,112,1209,Left,7,Catch,CFS,congruent,misaligned,Left,5,0,4.3504700285182,M5,M5178.png,M5152.png,M5178.png,M5152.png,M5146.png,0.3,0.3,0.5,4.3587870099343,2019-03-06-14:17:20,178,M5146.png,0
112_CF_CFS_catch_test,112,1209,Left,8,Catch,CFS,incongruent,misaligned,Left,5,0,3.87488636344187,F2,F2016.png,F2032.png,F2016.png,F2067.png,F2017.png,0.3,0.3,0.5,3.88394865981081,2019-03-06-14:20:20,240,F2017.png,0
112_CF_CFS_catch_test,112,1209,Left,9,Catch,CFS,congruent,misaligned,Right,4,0,2.17057886642306,M1,M1186.png,M1122.png,M1125.png,M1119.png,M1186.png,0.3,0.3,0.5,2.17530885990004,2019-03-06-14:20:29,243,M1186.png,0
112_CF_CFS_catch_test,112,1209,Left,10,Catch,CFS,congruent,misaligned,Left,5,0,3.2857681010164,M3,M3153.png,M3187.png,M3183.png,M3013.png,M3153.png,0.3,0.3,0.5,3.29210813991881,2019-03-06-14:24:15,319,M3153.png,0
112_CF_monocular_catch_test,112,1209,Left,1,Catch,monocular,incongruent,aligned,Left,5,0,4.05556515476314,F1,F1015.png,F1002.png,F1046.png,F1002.png,F1059.png,0.3,0.3,0.5,4.05874954451292,2019-03-06-14:30:17,91,F1059.png,0
112_CF_monocular_catch_test,112,1209,Left,2,Catch,monocular,incongruent,aligned,Right,5,1,3.26973290062756,M3,M3153.png,M3013.png,M3153.png,M3187.png,M3183.png,0.3,0.3,0.5,3.27546733408712,2019-03-06-14:32:32,138,M3187.png,0
112_CF_monocular_catch_test,112,1209,Left,3,Catch,monocular,incongruent,aligned,Left,5,0,2.77576072768443,M4,M4136.png,M4197.png,M4136.png,M4188.png,M4134.png,0.3,0.3,0.5,2.78372988695855,2019-03-06-14:33:02,149,M4134.png,0
112_CF_monocular_catch_test,112,1209,Left,4,Catch,monocular,congruent,aligned,Right,5,1,2.29468795067578,F5,F5078.png,F5068.png,F5078.png,F5068.png,F5076.png,0.3,0.3,0.5,2.30026620355147,2019-03-06-14:34:13,171,F5068.png,1
112_CF_monocular_catch_test,112,1209,Left,5,Catch,monocular,congruent,aligned,Right,5,1,1.83547205575678,F4,F4040.png,F4020.png,F4040.png,F4020.png,F4064.png,0.3,0.3,0.5,1.84193629509764,2019-03-06-14:34:30,177,F4020.png,1
112_CF_monocular_catch_test,112,1209,Left,6,Catch,monocular,incongruent,misaligned,Left,4,1,5.00521402335858,F1,F1015.png,F1002.png,F1046.png,F1002.png,F1059.png,0.3,0.3,0.5,5.00887058006401,2019-03-06-14:35:25,197,F1002.png,1
112_CF_monocular_catch_test,112,1209,Left,7,Catch,monocular,incongruent,misaligned,Left,4,1,3.10009548654034,M3,M3153.png,M3013.png,M3153.png,M3187.png,M3183.png,0.3,0.3,0.5,3.10867660773147,2019-03-06-14:37:41,244,M3187.png,0
112_CF_monocular_catch_test,112,1209,Left,8,Catch,monocular,incongruent,misaligned,Right,4,0,2.26051127469691,M4,M4136.png,M4197.png,M4136.png,M4188.png,M4134.png,0.3,0.3,0.5,2.26690263609453,2019-03-06-14:39:32,282,M4134.png,0
112_CF_monocular_catch_test,112,1209,Left,9,Catch,monocular,congruent,misaligned,Left,4,1,1.89094657242458,F5,F5078.png,F5068.png,F5078.png,F5068.png,F5076.png,0.3,0.3,0.5,1.90018667445383,2019-03-06-14:40:03,289,F5068.png,1
112_CF_monocular_catch_test,112,1209,Left,10,Catch,monocular,congruent,misaligned,Right,5,1,2.17499396960693,F4,F4040.png,F4020.png,F4040.png,F4020.png,F4064.png,0.3,0.3,0.5,2.18352650550287,2019-03-06-14:41:41,327,F4020.png,1
112_catch_test,112,1209,Left,1,Catch,monocular,incongruent,aligned,Left,5,0,4.33613257626939,F4,F4040.png,F4018.png,F4020.png,F4018.png,F4064.png,0.3,0.3,0.5,4.3420835906586,2019-03-06-14:43:31,1,F4064.png,0
112_catch_test,112,1209,Left,2,Catch,monocular,congruent,aligned,Right,5,1,1.42004930381017,M5,M5178.png,M5154.png,M5178.png,M5154.png,M5152.png,0.3,0.3,0.5,1.42529001486628,2019-03-06-14:43:35,2,M5154.png,1
112_catch_test,112,1209,Left,3,Catch,monocular,incongruent,aligned,Left,4,1,0.820669279552021,F2,F2032.png,F2067.png,F2032.png,F2017.png,F2016.png,0.3,0.3,0.5,0.825060774388021,2019-03-06-14:43:38,3,F2017.png,0
112_catch_test,112,1209,Left,4,Catch,monocular,congruent,aligned,Right,5,1,0.815427884196197,M1,M1125.png,M1122.png,M1119.png,M1186.png,M1125.png,0.3,0.3,0.5,0.825028612291135,2019-03-06-14:43:41,4,M1186.png,0
112_catch_test,112,1209,Left,5,Catch,monocular,congruent,aligned,Right,5,1,1.51566927099793,M3,M3153.png,M3183.png,M3013.png,M3187.png,M3153.png,0.3,0.3,0.5,1.52526749952767,2019-03-06-14:43:44,5,M3187.png,0
112_catch_test,112,1209,Left,6,Catch,monocular,incongruent,misaligned,Left,4,1,0.880704623643396,F4,F4040.png,F4018.png,F4020.png,F4018.png,F4064.png,0.3,0.3,0.5,0.891835869404531,2019-03-06-14:43:47,6,F4018.png,1
112_catch_test,112,1209,Left,7,Catch,monocular,congruent,misaligned,Left,4,1,1.49517038213025,M5,M5178.png,M5154.png,M5178.png,M5154.png,M5152.png,0.3,0.3,0.5,1.50018493205744,2019-03-06-14:43:51,7,M5154.png,1
112_catch_test,112,1209,Left,8,Catch,monocular,incongruent,misaligned,Right,5,1,0.870816449145423,F2,F2032.png,F2067.png,F2032.png,F2017.png,F2016.png,0.3,0.3,0.5,0.875096733414011,2019-03-06-14:43:54,8,F2017.png,0
112_catch_test,112,1209,Left,9,Catch,monocular,congruent,misaligned,Left,4,1,0.925640205358377,M1,M1125.png,M1122.png,M1119.png,M1186.png,M1125.png,0.3,0.3,0.5,0.93339332362757,2019-03-06-14:43:57,9,M1186.png,0
112_catch_test,112,1209,Left,10,Catch,monocular,congruent,misaligned,Left,4,1,1.35550476529352,M3,M3153.png,M3183.png,M3013.png,M3187.png,M3153.png,0.3,0.3,0.5,1.35847531131367,2019-03-06-14:44:01,10,M3187.png,0
112_catch_test,112,1209,Left,11,Catch,monocular,incongruent,aligned,Right,5,1,0.894897688605852,F1,F1059.png,F1015.png,F1046.png,F1015.png,F1002.png,0.3,0.3,0.5,0.900188353557496,2019-03-06-14:44:04,11,F1015.png,1
112_catch_test,112,1209,Left,12,Catch,monocular,incongruent,aligned,Left,4,1,1.15502096523915,M3,M3187.png,M3153.png,M3187.png,M3183.png,M3013.png,0.3,0.3,0.5,1.15849002376217,2019-03-06-14:44:07,12,M3183.png,0
112_catch_test,112,1209,Left,13,Catch,monocular,incongruent,aligned,Right,5,1,0.935441775484833,M4,M4136.png,M4197.png,M4136.png,M4134.png,M4188.png,0.3,0.3,0.5,0.941834505482348,2019-03-06-14:44:10,13,M4134.png,0
112_catch_test,112,1209,Left,14,Catch,monocular,congruent,aligned,Right,5,1,0.899974167677556,F5,F5033.png,F5078.png,F5033.png,F5078.png,F5076.png,0.3,0.3,0.5,0.90851867882202,2019-03-06-14:44:13,14,F5078.png,1
112_catch_test,112,1209,Left,15,Catch,monocular,congruent,aligned,Right,5,1,0.849695572066139,F4,F4040.png,F4018.png,F4040.png,F4018.png,F4064.png,0.3,0.3,0.5,0.85854645237805,2019-03-06-14:44:16,15,F4018.png,1
112_catch_test,112,1209,Left,16,Catch,monocular,incongruent,misaligned,Right,5,1,0.670392960173558,F1,F1059.png,F1015.png,F1046.png,F1015.png,F1002.png,0.3,0.3,0.5,0.675075862266112,2019-03-06-14:44:19,16,F1015.png,1
112_catch_test,112,1209,Left,17,Catch,monocular,incongruent,misaligned,Left,4,1,0.770623688068554,M3,M3187.png,M3153.png,M3187.png,M3183.png,M3013.png,0.3,0.3,0.5,0.775164702440634,2019-03-06-14:44:22,17,M3183.png,0
112_catch_test,112,1209,Left,18,Catch,monocular,incongruent,misaligned,Left,4,1,1.05539750127855,M4,M4136.png,M4197.png,M4136.png,M4134.png,M4188.png,0.3,0.3,0.5,1.0584953270868,2019-03-06-14:44:25,18,M4134.png,0
112_catch_test,112,1209,Left,19,Catch,monocular,congruent,misaligned,Left,4,1,0.814828779602522,F5,F5033.png,F5078.png,F5033.png,F5078.png,F5076.png,0.3,0.3,0.5,0.825139126730846,2019-03-06-14:44:28,19,F5078.png,1
112_catch_test,112,1209,Left,20,Catch,monocular,congruent,misaligned,Right,5,1,0.705057147598382,F4,F4040.png,F4018.png,F4040.png,F4018.png,F4064.png,0.3,0.3,0.5,0.708527574721302,2019-03-06-14:44:31,20,F4018.png,1
112_CF_CFS_catch_test,112,1210,Right,1,Catch,CFS,congruent,aligned,Right,5,1,3.80614924866541,F1,F1046.png,F1015.png,F1002.png,F1059.png,F1046.png,0.3,0.3,0.5,3.81714400482315,2019-03-07-10:23:10,41,F1059.png,0
112_CF_CFS_catch_test,112,1210,Right,2,Catch,CFS,congruent,aligned,Right,5,1,2.75508901804051,F5,F5078.png,F5068.png,F5033.png,F5076.png,F5078.png,0.3,0.3,0.5,2.75872166029239,2019-03-07-10:23:29,47,F5076.png,0
112_CF_CFS_catch_test,112,1210,Right,3,Catch,CFS,congruent,aligned,Right,5,1,2.54502601392028,F2,F2017.png,F2067.png,F2017.png,F2067.png,F2032.png,0.3,0.3,0.5,2.55023290379404,2019-03-07-10:25:50,88,F2067.png,1
112_CF_CFS_catch_test,112,1210,Right,4,Catch,CFS,congruent,aligned,Left,5,0,2.9354730133789,M4,M4134.png,M4188.png,M4134.png,M4188.png,M4136.png,0.3,0.3,0.5,2.94193834332077,2019-03-07-10:26:31,101,M4136.png,0
112_CF_CFS_catch_test,112,1210,Right,5,Catch,CFS,congruent,aligned,Left,5,0,2.36090781498797,M1,M1186.png,M1125.png,M1186.png,M1125.png,M1119.png,0.3,0.3,0.5,2.36699848699755,2019-03-07-10:29:38,161,M1119.png,0
112_CF_CFS_catch_test,112,1210,Right,6,Catch,CFS,congruent,misaligned,Left,4,1,2.23527736283131,F1,F1046.png,F1015.png,F1002.png,F1059.png,F1046.png,0.3,0.3,0.5,2.24193121927601,2019-03-07-10:31:12,188,F1059.png,0
112_CF_CFS_catch_test,112,1210,Right,7,Catch,CFS,congruent,misaligned,Left,5,0,2.25583936036492,F5,F5078.png,F5068.png,F5033.png,F5076.png,F5078.png,0.3,0.3,0.5,2.26698740122856,2019-03-07-10:32:34,212,F5078.png,0
112_CF_CFS_catch_test,112,1210,Right,8,Catch,CFS,congruent,misaligned,Right,5,1,3.18564351862278,F2,F2017.png,F2067.png,F2017.png,F2067.png,F2032.png,0.3,0.3,0.5,3.19209320415894,2019-03-07-10:34:09,244,F2067.png,1
